image_path,label,brand,model,year,filename,L_real_m,W_real_m,H_real_m,WB_real_m,Noise_Level_dB
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371595367.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371595367.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371596039.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371596039.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371596804.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371596804.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371597490.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371597490.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371598140.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371598140.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371599240.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371599240.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371599962.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371599962.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371600734.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371600734.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371601456.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371601456.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371602168.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371602168.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371602898.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371602898.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371603666.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371603666.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371604495.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371604495.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371605436.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371605436.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371606376.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371606376.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371607533.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371607533.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371608293.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371608293.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371609033.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371609033.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371609784.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371609784.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371610403.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371610403.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371611214.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371611214.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371611916.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371611916.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371612520.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371612520.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371613151.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371613151.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371613938.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371613938.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371614651.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371614651.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371615465.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371615465.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371616117.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371616117.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371616965.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371616965.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371617768.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371617768.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371618550.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371618550.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371619478.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371619478.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371620319.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371620319.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371622980.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371622980.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371623809.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371623809.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371624536.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371624536.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371625188.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371625188.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371625844.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371625844.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371626957.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371626957.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371627680.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371627680.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371628406.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371628406.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371629203.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371629203.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371629882.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371629882.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371630670.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371630670.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371631334.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371631334.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371631957.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371631957.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371632745.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371632745.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371633555.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371633555.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371634240.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371634240.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371634875.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371634875.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371635560.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371635560.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371636231.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371636231.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371637168.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371637168.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371637928.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371637928.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371638729.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371638729.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371639390.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371639390.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371640278.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371640278.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371641104.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371641104.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371642849.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371642849.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371643613.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371643613.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371644459.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371644459.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371645267.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371645267.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371646263.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371646263.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371647761.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371647761.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371648515.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371648515.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371649260.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371649260.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371650070.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371650070.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371650722.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371650722.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371651528.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371651528.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371652982.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371652982.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371653935.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371653935.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371655013.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371655013.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371656088.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371656088.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371656911.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371656911.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371657827.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371657827.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371658697.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371658697.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371659357.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371659357.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371660065.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371660065.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371660829.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371660829.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371661616.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371661616.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371662343.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371662343.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371663123.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371663123.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371663939.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371663939.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371664756.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371664756.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371665539.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371665539.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371666293.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371666293.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371667071.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371667071.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371667814.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371667814.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371668735.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371668735.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371669417.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371669417.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371671296.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371671296.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371672022.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371672022.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371672809.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371672809.jpeg,4.303,1.836,1.268,2.649,93.1
C:\Users\youss\OneDrive\Desktop\ML for me\trainning\Car_Images_Dataset\NISSAN\350Z_2005\Modified\Nissan_350Z_2005_Modified_1764371673678.jpeg,Modified,NISSAN,350Z,2005,Nissan_350Z_2005_Modified_1764371673678.jpeg,4.303,1.836,1.268,2.649,93.1
